name,mode,pLI,pRec,pNull,ExAC_type
KLHL7,Biallelic,0.000319112118508392,0.997116372367919,0.00256451551357255,Recessive
KLHL7,Monoallelic,0.000319112118508392,0.997116372367919,0.00256451551357255,Recessive
KLHL7,NA,0.000319112118508392,0.997116372367919,0.00256451551357255,Recessive
PLA2G5,Biallelic,0.000190274829493542,0.474147037399319,0.525662687771188,None
PLA2G5,NA,0.000190274829493542,0.474147037399319,0.525662687771188,None
ROM1,NA,0.00326883045590689,0.826982382724083,0.16974878682001,Recessive
ROM1,Other,0.00326883045590689,0.826982382724083,0.16974878682001,Recessive
TOPORS,NA,0.975842586892896,0.0241573702120045,4.28950998301653e-08,Dominant
RPE65,Biallelic,1.45840005679569e-07,0.828788531950487,0.171211322209507,Recessive
RPE65,NA,1.45840005679569e-07,0.828788531950487,0.171211322209507,Recessive
DHDDS,Biallelic,0.704700922518414,0.295148752429204,0.000150325052382678,Dominant
DHDDS,Both,0.704700922518414,0.295148752429204,0.000150325052382678,Dominant
DHDDS,Monoallelic,0.704700922518414,0.295148752429204,0.000150325052382678,Dominant
DHDDS,NA,0.704700922518414,0.295148752429204,0.000150325052382678,Dominant
ATOH7,Biallelic,0.0430200322640268,0.662243022890188,0.294736944845785,Recessive
ZNF513,Biallelic,0.940738428263313,0.0592131083936853,4.84633430011949e-05,Dominant
ZNF513,NA,0.940738428263313,0.0592131083936853,4.84633430011949e-05,Dominant
PRPF8,Monoallelic,0.999999999219228,7.80771924814832e-10,3.94353645718941e-29,Dominant
PRPF8,NA,0.999999999219228,7.80771924814832e-10,3.94353645718941e-29,Dominant
TRPM1,Biallelic,1.16831980652389e-31,0.000371176768014892,0.999628823231985,None
TRPM1,NA,1.16831980652389e-31,0.000371176768014892,0.999628823231985,None
MYO7A,Biallelic,5.37673856270135e-25,0.207164598627406,0.792835401372594,None
MYO7A,Both,5.37673856270135e-25,0.207164598627406,0.792835401372594,None
MYO7A,NA,5.37673856270135e-25,0.207164598627406,0.792835401372594,None
BBS4,Biallelic,0.000141017368072284,0.991684261845702,0.00817472078622574,Recessive
BBS4,NA,0.000141017368072284,0.991684261845702,0.00817472078622574,Recessive
BBS4,Unknown,0.000141017368072284,0.991684261845702,0.00817472078622574,Recessive
PDE6C,Biallelic,7.4249966167879e-08,0.998807997782114,0.00119192796792033,Recessive
PDE6C,NA,7.4249966167879e-08,0.998807997782114,0.00119192796792033,Recessive
BBS5,Biallelic,0.00259936459879345,0.982698102682545,0.0147025327186617,Recessive
BBS5,NA,0.00259936459879345,0.982698102682545,0.0147025327186617,Recessive
BBS5,Unknown,0.00259936459879345,0.982698102682545,0.0147025327186617,Recessive
BMP4,Monoallelic,0.967466005226941,0.0324807095204252,5.32852526338349e-05,Dominant
BMP4,NA,0.967466005226941,0.0324807095204252,5.32852526338349e-05,Dominant
ADAM9,NA,0.828249261024913,0.17175068553127,5.34438166180761e-08,Dominant
RPGRIP1,Biallelic,2.57325929287003e-21,0.0467319125629642,0.953268087437036,None
RPGRIP1,NA,2.57325929287003e-21,0.0467319125629642,0.953268087437036,None
TPP1,Biallelic,0.0257560632861161,0.973709902961873,0.000534033752011114,Recessive
TPP1,NA,0.0257560632861161,0.973709902961873,0.000534033752011114,Recessive
PHYH,Biallelic,1.80976025439547e-05,0.686039880960885,0.313942021436571,Recessive
PHYH,NA,1.80976025439547e-05,0.686039880960885,0.313942021436571,Recessive
LCA5,NA,0.00428217416197877,0.994223193496687,0.00149463234133401,Recessive
GNAT2,NA,0.00815865202254078,0.977944340124814,0.0138970078526454,Recessive
SEMA4A,NA,0.615371620982326,0.384614128865517,1.42501521577794e-05,Dominant
SNRNP200,Monoallelic,0.999999999999148,8.51564555755356e-13,7.07550286842115e-33,Dominant
SNRNP200,NA,0.999999999999148,8.51564555755356e-13,7.07550286842115e-33,Dominant
SMOC1,Biallelic,0.00600403092020696,0.989501706659802,0.00449426241999091,Recessive
SMOC1,NA,0.00600403092020696,0.989501706659802,0.00449426241999091,Recessive
NDP,NA,0.64382884136087,0.329215735282968,0.0269554233561623,Dominant
NDP,X-Linked,0.64382884136087,0.329215735282968,0.0269554233561623,Dominant
FREM2,Biallelic,1.25164781172615e-07,0.999999873248075,1.58714419144731e-09,Recessive
FREM2,NA,1.25164781172615e-07,0.999999873248075,1.58714419144731e-09,Recessive
CIB2,Biallelic,0.000468492983005407,0.667683032899504,0.331848474117491,Recessive
CIB2,NA,0.000468492983005407,0.667683032899504,0.331848474117491,Recessive
RS1,NA,0.892912340131916,0.106020919610618,0.00106674025746627,Dominant
LZTFL1,Biallelic,0.194102810474707,0.803674751952826,0.00222243757246646,Recessive
LZTFL1,NA,0.194102810474707,0.803674751952826,0.00222243757246646,Recessive
NPHP1,Biallelic,1.36518515099961e-08,0.986831155795405,0.0131688305527432,Recessive
NPHP1,NA,1.36518515099961e-08,0.986831155795405,0.0131688305527432,Recessive
GUCA1A,Monoallelic,0.00991832803266624,0.822086106634332,0.167995565333002,Recessive
GUCA1A,NA,0.00991832803266624,0.822086106634332,0.167995565333002,Recessive
RBP4,Biallelic,0.57861895575558,0.419065266766176,0.00231577747824379,Dominant
RBP4,Both,0.57861895575558,0.419065266766176,0.00231577747824379,Dominant
RBP4,NA,0.57861895575558,0.419065266766176,0.00231577747824379,Dominant
PDE6H,Biallelic,0.00652871284753312,0.513187596360356,0.48028369079211,Recessive
PDE6H,NA,0.00652871284753312,0.513187596360356,0.48028369079211,Recessive
RP9,Monoallelic,0.174162977653973,0.812651954063466,0.0131850682825613,Recessive
RP9,NA,0.174162977653973,0.812651954063466,0.0131850682825613,Recessive
TP53BP2,Monoallelic,0.00201851813532473,0.997974036769593,7.44509508241614e-06,Recessive
CYP27A1,Biallelic,3.89681875061633e-11,0.170975310824856,0.829024689136176,None
CYP27A1,NA,3.89681875061633e-11,0.170975310824856,0.829024689136176,None
CYP27A1,Other,3.89681875061633e-11,0.170975310824856,0.829024689136176,None
CYP27A1,Unknown,3.89681875061633e-11,0.170975310824856,0.829024689136176,None
CRX,Monoallelic,0.623714816368051,0.368759849176976,0.00752533445497271,Dominant
CRX,NA,0.623714816368051,0.368759849176976,0.00752533445497271,Dominant
PROM1,Both,7.17058540967505e-17,0.0278327981178301,0.97216720188217,None
PROM1,NA,7.17058540967505e-17,0.0278327981178301,0.97216720188217,None
ZNF423,Both,0.990468533215048,0.00953136033885142,1.06446100076639e-07,Dominant
ZNF423,NA,0.990468533215048,0.00953136033885142,1.06446100076639e-07,Dominant
ZNF423,Unknown,0.990468533215048,0.00953136033885142,1.06446100076639e-07,Dominant
WDPCP,Biallelic,2.32411054871015e-09,0.87511506730996,0.12488493036593,Recessive
WDPCP,NA,2.32411054871015e-09,0.87511506730996,0.12488493036593,Recessive
WDPCP,Unknown,2.32411054871015e-09,0.87511506730996,0.12488493036593,Recessive
CNGA3,NA,1.18045078044952e-08,0.329746703133037,0.670253285062455,None
INVS,Biallelic,1.44663483353059e-06,0.99958819951557,0.000410353849596945,Recessive
INVS,NA,1.44663483353059e-06,0.99958819951557,0.000410353849596945,Recessive
AIPL1,Biallelic,0.000113410667383106,0.825339756683428,0.174546832649189,Recessive
AIPL1,NA,0.000113410667383106,0.825339756683428,0.174546832649189,Recessive
MYOC,Monoallelic,5.01978488588844e-08,0.387163844675163,0.612836105126988,None
MYOC,NA,5.01978488588844e-08,0.387163844675163,0.612836105126988,None
PDE6A,Biallelic,6.60508610952056e-12,0.830863454392201,0.169136545601194,Recessive
PDE6A,NA,6.60508610952056e-12,0.830863454392201,0.169136545601194,Recessive
RDH12,NA,4.71469945442482e-06,0.635828800188586,0.364166485111959,Recessive
RD3,Biallelic,0.0975162265688966,0.770761404233961,0.131722369197142,Recessive
RD3,NA,0.0975162265688966,0.770761404233961,0.131722369197142,Recessive
AHI1,Biallelic,3.25663341010612e-14,0.868666138660539,0.131333861339428,Recessive
AHI1,NA,3.25663341010612e-14,0.868666138660539,0.131333861339428,Recessive
LRAT,Biallelic,0.0969625060475692,0.770389678139562,0.132647815812869,Recessive
LRAT,NA,0.0969625060475692,0.770389678139562,0.132647815812869,Recessive
PDZD7,Biallelic,0.722769807735439,0.277105879951598,0.000124312312963372,Dominant
PDZD7,NA,0.722769807735439,0.277105879951598,0.000124312312963372,Dominant
ADAMTS17,Biallelic,3.82852764002745e-11,0.995733612657531,0.0042663873041835,Recessive
ADAMTS17,NA,3.82852764002745e-11,0.995733612657531,0.0042663873041835,Recessive
PRPF3,NA,0.999998843810724,1.15618927554709e-06,7.41247264467359e-16,Dominant
OPTN,Both,4.99023423032989e-07,0.847327296999855,0.152672203976722,Recessive
OPTN,Monoallelic,4.99023423032989e-07,0.847327296999855,0.152672203976722,Recessive
LRIT3,Biallelic,2.23302448594056e-08,0.0765387931942289,0.923461184475526,None
LRIT3,NA,2.23302448594056e-08,0.0765387931942289,0.923461184475526,None
NYX,NA,0.0624131502401644,0.723387042464111,0.214199807295725,Recessive
NYX,X-Linked,0.0624131502401644,0.723387042464111,0.214199807295725,Recessive
DDX58,Monoallelic,1.08821627751063e-14,0.250604873548455,0.749395126451534,None
DDX58,NA,1.08821627751063e-14,0.250604873548455,0.749395126451534,None
CNNM4,Biallelic,0.000338908702685108,0.948762530013012,0.0508985612843028,Recessive
CNNM4,NA,0.000338908702685108,0.948762530013012,0.0508985612843028,Recessive
CTSD,Biallelic,0.0891858597432503,0.901826295744835,0.00898784451191446,Recessive
CTSD,NA,0.0891858597432503,0.901826295744835,0.00898784451191446,Recessive
CACNA1F,NA,0.873703604496026,0.126296394545538,9.58435657256867e-10,Dominant
CACNA1F,X-Linked,0.873703604496026,0.126296394545538,9.58435657256867e-10,Dominant
CRB1,Biallelic,3.35697504496476e-09,0.980346774624146,0.0196532220188794,Recessive
CRB1,Monoallelic,3.35697504496476e-09,0.980346774624146,0.0196532220188794,Recessive
CRB1,NA,3.35697504496476e-09,0.980346774624146,0.0196532220188794,Recessive
CEP41,Biallelic,0.000125629303655449,0.9562306676167,0.0436437030796448,Recessive
CEP41,NA,0.000125629303655449,0.9562306676167,0.0436437030796448,Recessive
KIF7,Biallelic,4.15765422074511e-08,0.986846970144433,0.0131529882790252,Recessive
KIF7,NA,4.15765422074511e-08,0.986846970144433,0.0131529882790252,Recessive
SPATA7,NA,3.13904072808556e-09,0.498062825735568,0.501937171125391,None
RP2,NA,0.851505576518184,0.146004500504604,0.00248992297721158,Dominant
RP2,X-Linked,0.851505576518184,0.146004500504604,0.00248992297721158,Dominant
GRM6,Biallelic,2.41818920529745e-09,0.445039690245563,0.554960307336247,None
GRM6,NA,2.41818920529745e-09,0.445039690245563,0.554960307336247,None
TIMM8A,NA,0.605876721088247,0.358039033755032,0.0360842451567207,Dominant
TIMM8A,Unknown,0.605876721088247,0.358039033755032,0.0360842451567207,Dominant
TIMM8A,X-Linked,0.605876721088247,0.358039033755032,0.0360842451567207,Dominant
CDH3,Biallelic,1.8060327648012e-08,0.850272492467357,0.149727489472315,Recessive
CDH3,NA,1.8060327648012e-08,0.850272492467357,0.149727489472315,Recessive
ATP13A2,Biallelic,0.00120495054739301,0.998791883204951,3.16624765619446e-06,Recessive
ATP13A2,NA,0.00120495054739301,0.998791883204951,3.16624765619446e-06,Recessive
CA4,NA,0.0108088499819045,0.946807511232314,0.0423836387857817,Recessive
CNGB3,NA,8.86463595476286e-11,0.884429905885428,0.115570094025925,Recessive
GNAT1,Both,2.50523154178956e-06,0.499198865849963,0.500798628918495,None
GNAT1,NA,2.50523154178956e-06,0.499198865849963,0.500798628918495,None
VSX2,Biallelic,0.116076832895677,0.857047537196738,0.0268756299075852,Recessive
VSX2,NA,0.116076832895677,0.857047537196738,0.0268756299075852,Recessive
CNGA1,Both,5.70944542887735e-10,0.382605442464728,0.617394556964328,None
CNGA1,NA,5.70944542887735e-10,0.382605442464728,0.617394556964328,None
PDE6B,NA,1.62565147164988e-13,0.529057744345711,0.470942255654126,Recessive
FZD4,Monoallelic,0.920786850569231,0.0787189442283831,0.000494205202385426,Dominant
FZD4,NA,0.920786850569231,0.0787189442283831,0.000494205202385426,Dominant
CHM,NA,0.997851014105269,0.00214891758331524,6.83114153841495e-08,Dominant
CHM,X-Linked,0.997851014105269,0.00214891758331524,6.83114153841495e-08,Dominant
SDCCAG8,Biallelic,1.32893386487215e-07,0.98771789550758,0.0122819715990331,Recessive
SDCCAG8,NA,1.32893386487215e-07,0.98771789550758,0.0122819715990331,Recessive
SDCCAG8,Unknown,1.32893386487215e-07,0.98771789550758,0.0122819715990331,Recessive
ARL6,Biallelic,0.0042708684124606,0.866261447411492,0.129467684176047,Recessive
ARL6,NA,0.0042708684124606,0.866261447411492,0.129467684176047,Recessive
ARL6,Unknown,0.0042708684124606,0.866261447411492,0.129467684176047,Recessive
RGR,Both,1.56159337321462e-06,0.405396407436896,0.594602030969731,None
RGR,NA,1.56159337321462e-06,0.405396407436896,0.594602030969731,None
MKKS,Biallelic,4.23711359687125e-09,0.0558747414747711,0.944125254288115,None
MKKS,NA,4.23711359687125e-09,0.0558747414747711,0.944125254288115,None
TMEM237,Biallelic,9.39702047725716e-10,0.157063351520074,0.842936647540224,None
TMEM237,NA,9.39702047725716e-10,0.157063351520074,0.842936647540224,None
TMEM237,Unknown,9.39702047725716e-10,0.157063351520074,0.842936647540224,None
OFD1,NA,0.982887661849247,0.0171123198200509,1.83307022668329e-08,Dominant
OFD1,Other,0.982887661849247,0.0171123198200509,1.83307022668329e-08,Dominant
OFD1,X-Linked,0.982887661849247,0.0171123198200509,1.83307022668329e-08,Dominant
RPGR,NA,0.997857546203891,0.00214244007507096,1.37210376804215e-08,Dominant
RPGR,X-Linked,0.997857546203891,0.00214244007507096,1.37210376804215e-08,Dominant
LTBP2,Biallelic,0.0187346880945461,0.981265309490244,2.41520997363342e-09,Recessive
LTBP2,NA,0.0187346880945461,0.981265309490244,2.41520997363342e-09,Recessive
FLVCR1,Biallelic,0.00037308554680706,0.954617557282145,0.0450093571710476,Recessive
FLVCR1,NA,0.00037308554680706,0.954617557282145,0.0450093571710476,Recessive
FSCN2,NA,9.45740737766919e-09,0.0467309709478343,0.953269019594758,None
STRA6,Biallelic,3.24590579415562e-08,0.921506536819004,0.0784934307219386,Recessive
STRA6,NA,3.24590579415562e-08,0.921506536819004,0.0784934307219386,Recessive
OPA1,Both,0.994351455893758,0.00564854410421099,2.03129392027805e-12,Dominant
OPA1,Monoallelic,0.994351455893758,0.00564854410421099,2.03129392027805e-12,Dominant
OPA1,NA,0.994351455893758,0.00564854410421099,2.03129392027805e-12,Dominant
PRPF31,Monoallelic,0.968045446613026,0.0319442089768862,1.03444100873709e-05,Dominant
PRPF31,NA,0.968045446613026,0.0319442089768862,1.03444100873709e-05,Dominant
RHO,Both,0.000556528415833613,0.704296749384065,0.295146722200102,Recessive
RHO,NA,0.000556528415833613,0.704296749384065,0.295146722200102,Recessive
PRPH2,Both,0.388059586223376,0.602008964872671,0.00993144890395311,Recessive
PRPH2,NA,0.388059586223376,0.602008964872671,0.00993144890395311,Recessive
IMPG2,Both,1.4748151437863e-08,0.997551473492941,0.00244851175890726,Recessive
IMPG2,NA,1.4748151437863e-08,0.997551473492941,0.00244851175890726,Recessive
RGS9,NA,2.03911077308728e-10,0.990678320266874,0.00932167952921484,Recessive
VCAN,NA,0.999750597976069,0.000249402023929709,1.00869271994714e-15,Dominant
C8orf37,Biallelic,0.0021844296064522,0.755143291271852,0.242672279121696,Recessive
C8orf37,NA,0.0021844296064522,0.755143291271852,0.242672279121696,Recessive
WDR36,Monoallelic,0.544023667237535,0.455976119464183,2.13298282543095e-07,Dominant
RIMS1,NA,0.0292114494347639,0.970788550514326,5.0909783156634e-11,Recessive
TTC8,Biallelic,0.345392611801702,0.654488171728001,0.000119216470296721,Recessive
TTC8,NA,0.345392611801702,0.654488171728001,0.000119216470296721,Recessive
TCTN3,Biallelic,6.43975615999618e-08,0.434000445432422,0.565999490170016,None
TCTN3,NA,6.43975615999618e-08,0.434000445432422,0.565999490170016,None
SRGAP1,Monoallelic,0.987851405418528,0.0121485942580188,3.2345280441495e-10,Dominant
NDUFA13,Biallelic,0.000121026586319051,0.386817455064848,0.613061518348833,None
NDUFA13,Monoallelic,0.000121026586319051,0.386817455064848,0.613061518348833,None
SLC5A5,Biallelic,0.740011195140398,0.259967990187734,2.0814671867698e-05,Dominant
SDHB,Biallelic,0.0501027715702188,0.945230052931343,0.0046671754984379,Recessive
SDHB,Monoallelic,0.0501027715702188,0.945230052931343,0.0046671754984379,Recessive
SDHB,NA,0.0501027715702188,0.945230052931343,0.0046671754984379,Recessive
TG,Biallelic,2.62956477021395e-29,0.999552448419579,0.000447551580421231,Recessive
HABP2,Monoallelic,1.17394512031747e-14,0.0110529278050514,0.988947072194937,None
MINPP1,Monoallelic,0.454406266536868,0.54434013453342,0.00125359892971174,Recessive
KISS1R,Biallelic,0.00397107374528621,0.64704714499434,0.348981781260374,Recessive
KISS1R,Unknown,0.00397107374528621,0.64704714499434,0.348981781260374,Recessive
SDHD,Biallelic,0.70544004830206,0.291017663656491,0.00354228804144933,Dominant
SDHD,Monoallelic,0.70544004830206,0.291017663656491,0.00354228804144933,Dominant
SDHD,NA,0.70544004830206,0.291017663656491,0.00354228804144933,Dominant
SDHD,Other,0.70544004830206,0.291017663656491,0.00354228804144933,Dominant
SDHD,Unknown,0.70544004830206,0.291017663656491,0.00354228804144933,Dominant
GNAS,Monoallelic,0.9995400816303,0.000459918047113187,3.22586941834638e-10,Dominant
GNAS,NA,0.9995400816303,0.000459918047113187,3.22586941834638e-10,Dominant
GNAS,Unknown,0.9995400816303,0.000459918047113187,3.22586941834638e-10,Dominant
BRAF,Monoallelic,0.999978196041997,2.18039579639691e-05,3.88216441101404e-14,Dominant
BRAF,NA,0.999978196041997,2.18039579639691e-05,3.88216441101404e-14,Dominant
BRAF,Unknown,0.999978196041997,2.18039579639691e-05,3.88216441101404e-14,Dominant
APC,Monoallelic,0.999999927739402,7.22605979150577e-08,1.20102861496063e-23,Dominant
SEC23B,Biallelic,6.85928695809641e-14,0.811373806739475,0.188626193260456,Recessive
SEC23B,Both,6.85928695809641e-14,0.811373806739475,0.188626193260456,Recessive
SEC23B,Monoallelic,6.85928695809641e-14,0.811373806739475,0.188626193260456,Recessive
DIRAS3,Monoallelic,0.0372391763198298,0.635192759159983,0.327568064520188,Recessive
WRN,Biallelic,1.96078222210392e-16,0.996075112619985,0.00392488738001482,Recessive
WRN,NA,1.96078222210392e-16,0.996075112619985,0.00392488738001482,Recessive
HCFC1,NA,0.999995934499134,4.06550085064359e-06,1.58538527956109e-14,Dominant
HCFC1,X-Linked,0.999995934499134,4.06550085064359e-06,1.58538527956109e-14,Dominant
MYD88,Biallelic,0.711854614335331,0.287458769360846,0.000686616303822229,Dominant
MYD88,NA,0.711854614335331,0.287458769360846,0.000686616303822229,Dominant
GPX5,NA,0.00888467745572368,0.80447170699167,0.186643615552606,Recessive
FCHO2,NA,0.999038489396249,0.000961508657990929,1.94576054288681e-09,Dominant
CXCL9,NA,0.00533395218084944,0.709105273526269,0.285560774292882,Recessive
NOTCH2,Monoallelic,0.999999993249444,6.75055638780422e-09,4.50238441288997e-24,Dominant
NOTCH2,NA,0.999999993249444,6.75055638780422e-09,4.50238441288997e-24,Dominant
CGA,NA,0.251018987056367,0.641772158166849,0.107208854776784,Recessive
CASP3,NA,0.184808404916883,0.803415675045184,0.0117759200379335,Recessive
KCNA1,Monoallelic,0.0518014558510951,0.86150834480816,0.0866901993407449,Recessive
KCNA1,NA,0.0518014558510951,0.86150834480816,0.0866901993407449,Recessive
ADD1,NA,0.611299255784318,0.388685983735969,1.47604797128538e-05,Dominant
COCH,Monoallelic,0.000262849456488043,0.983542807336405,0.0161943432071074,Recessive
IL18,NA,0.102774109232244,0.773867773072807,0.123358117694949,Recessive
AQP3,NA,0.504827505452393,0.491028537314853,0.00414395723275436,Dominant
FOS,NA,0.435710740653144,0.557319878376936,0.00696938096992051,Recessive
CHGA,NA,0.000145486160271026,0.863557512538814,0.136297001300915,Recessive
TNIP1,NA,0.929689199234392,0.0703101802276169,6.20537990963087e-07,Dominant
SIK1,Monoallelic,0.993830465042737,0.00616935350588741,1.81451375759768e-07,Dominant
SIK1,NA,0.993830465042737,0.00616935350588741,1.81451375759768e-07,Dominant
CSF2,NA,0.803849286352491,0.19095065858299,0.00520005506451966,Dominant
NPR2,Biallelic,0.991660781814467,0.00833921815950228,2.60307150135618e-11,Dominant
NPR2,Both,0.991660781814467,0.00833921815950228,2.60307150135618e-11,Dominant
NPR2,NA,0.991660781814467,0.00833921815950228,2.60307150135618e-11,Dominant
NPR1,NA,0.000172508543840191,0.999775772021892,5.17194342676126e-05,Recessive
NFKBIA,Monoallelic,0.97935202641697,0.0206306411448845,1.73324381455554e-05,Dominant
NFKBIA,NA,0.97935202641697,0.0206306411448845,1.73324381455554e-05,Dominant
CXCL10,NA,0.731025929703926,0.256718945687922,0.0122551246081519,Dominant
KCNA5,NA,0.000687391815094003,0.747420322165551,0.251892286019355,Recessive
KCNA5,Unknown,0.000687391815094003,0.747420322165551,0.251892286019355,Recessive
TFB1M,NA,1.15656604217462e-05,0.815763282796501,0.184225151543077,Recessive
GPX1,Biallelic,0.00693165111693131,0.525707784386783,0.467360564496286,Recessive
GPX1,NA,0.00693165111693131,0.525707784386783,0.467360564496286,Recessive
GPX1,Unknown,0.00693165111693131,0.525707784386783,0.467360564496286,Recessive
SLC8A1,NA,0.98820862479259,0.0117911958860724,1.79321337888836e-07,Dominant
FCHO1,NA,0.998992547558912,0.0010074524230263,1.80621538113599e-11,Dominant
CXCL1,NA,0.0924102929795663,0.76698503809182,0.140604668928614,Recessive
MRPS12,NA,0.0104262673685507,0.612392218885611,0.377181513745838,Recessive
KCNE1,Biallelic,0.00418613539147309,0.424177202813199,0.571636661795328,None
KCNE1,Both,0.00418613539147309,0.424177202813199,0.571636661795328,None
KCNE1,Monoallelic,0.00418613539147309,0.424177202813199,0.571636661795328,None
KCNE1,NA,0.00418613539147309,0.424177202813199,0.571636661795328,None
PRKCB,Monoallelic,0.999908070013039,9.1929955400824e-05,3.15600284485897e-11,Dominant
ESR2,NA,5.15440712040043e-08,0.391979443153873,0.608020505302056,None
ICAM1,NA,0.11779732116171,0.8765778257428,0.00562485309549064,Recessive
AQP6,NA,0.211427984634698,0.748233671046008,0.0403383443192945,Recessive
IL2,NA,0.784777636804067,0.208550475484199,0.00667188771173401,Dominant
VCAM1,NA,0.781503144443611,0.218434609027899,6.22465284897099e-05,Dominant
NDUFS2,Biallelic,0.99773539454649,0.00226460227504564,3.17846400805859e-09,Dominant
NDUFS2,NA,0.99773539454649,0.00226460227504564,3.17846400805859e-09,Dominant
HLA-DRB5,NA,0.0032272662883476,0.824923014710233,0.171849719001419,Recessive
IL1B,NA,0.925868311820487,0.0740462147216012,8.54734579118533e-05,Dominant
DPT,Monoallelic,9.10510156884477e-05,0.553372302316068,0.446536646668243,Recessive
NPR3,NA,0.00309926266837596,0.985402925257705,0.0114978120739191,Recessive
NOTCH3,Monoallelic,0.207712384985181,0.792287613907435,1.10738381497939e-09,Recessive
NOTCH3,NA,0.207712384985181,0.792287613907435,1.10738381497939e-09,Recessive
NOTCH3,Unknown,0.207712384985181,0.792287613907435,1.10738381497939e-09,Recessive
IL6,NA,0.289669116993916,0.689311732697402,0.0210191503086818,Recessive
IL6,Unknown,0.289669116993916,0.689311732697402,0.0210191503086818,Recessive
MTNR1B,NA,0.00870272985599477,0.801025518488245,0.19027175165576,Recessive
MICA,NA,0.000378019716342188,0.621049072527639,0.378572907756019,Recessive
TLR8,NA,0.931026133439482,0.0689027112770607,7.11552834575877e-05,Dominant
TLR8,X-Linked,0.931026133439482,0.0689027112770607,7.11552834575877e-05,Dominant
LTF,NA,1.76023213454946e-13,0.332110461363874,0.66788953863595,None
KCNQ4,Both,0.985178281898531,0.0148214036876789,3.14413790434247e-07,Dominant
KCNQ4,NA,0.985178281898531,0.0148214036876789,3.14413790434247e-07,Dominant
KCNQ1,Biallelic,2.45298673885324e-05,0.980167926851294,0.0198075432813177,Recessive
KCNQ1,Both,2.45298673885324e-05,0.980167926851294,0.0198075432813177,Recessive
KCNQ1,Monoallelic,2.45298673885324e-05,0.980167926851294,0.0198075432813177,Recessive
KCNQ1,NA,2.45298673885324e-05,0.980167926851294,0.0198075432813177,Recessive
KCNQ1,Unknown,2.45298673885324e-05,0.980167926851294,0.0198075432813177,Recessive
CD4,NA,0.00150688725929523,0.96752492852292,0.0309681842177845,Recessive
MARVELD2,Biallelic,4.23034393772305e-11,0.0964769530251862,0.90352304693251,None
MARVELD2,Unknown,4.23034393772305e-11,0.0964769530251862,0.90352304693251,None
DEFB1,NA,5.06986674339156e-05,0.138224734122617,0.861724567209949,None
PARP1,Biallelic,0.00699693078764991,0.992996969322828,6.09988952242332e-06,Recessive
PARP1,NA,0.00699693078764991,0.992996969322828,6.09988952242332e-06,Recessive
TLR4,NA,4.18065301209718e-06,0.831605333832309,0.168390485514679,Recessive
RELA,NA,0.998828467638028,0.00117151679830584,1.55636660772339e-08,Dominant
TLR7,NA,0.872917548986338,0.126738032513367,0.000344418500295088,Dominant
IFNG,NA,0.0204465656775392,0.904517046515695,0.0750363878067654,Recessive
IFNG,Unknown,0.0204465656775392,0.904517046515695,0.0750363878067654,Recessive
HLA-B,NA,0.00266463463685607,0.93518903102164,0.0621463343415036,Recessive
HLA-B,Unknown,0.00266463463685607,0.93518903102164,0.0621463343415036,Recessive
TLR10,NA,8.43095303268399e-08,0.488132743530498,0.511867172159971,None
HLA-C,NA,9.94564281082044e-10,0.0870851514429539,0.912914847562482,None
HLA-C,Other,9.94564281082044e-10,0.0870851514429539,0.912914847562482,None
SOD2,NA,0.237154646295316,0.730571963475125,0.0322733902295592,Recessive
KCNA4,NA,0.946234021376117,0.0535797981997496,0.000186180424133949,Dominant
TLR9,NA,0.000525225802125772,0.970780863328628,0.0286939108692466,Recessive
IRF7,NA,3.31354276199443e-07,0.329152014810891,0.670847653834833,None
PTGS2,NA,0.999033115984394,0.000966874268216037,9.7473902254036e-09,Dominant
AQP1,Monoallelic,0.0499256381399427,0.859251575727823,0.0908227861322348,Recessive
AQP1,NA,0.0499256381399427,0.859251575727823,0.0908227861322348,Recessive
AQP1,Unknown,0.0499256381399427,0.859251575727823,0.0908227861322348,Recessive
HLA-A,NA,0.132779664827761,0.862664913079238,0.00455542209300079,Recessive
CD276,NA,2.0220262891725e-05,0.70945101658487,0.290528763152238,Recessive
REL,NA,0.969516332676901,0.0304818040454348,1.8632776644159e-06,Dominant
ADD2,NA,0.999175206924775,0.000824792804299683,2.70924865899869e-10,Dominant
ADD3,NA,0.952357436631549,0.0476423310787392,2.32289711505446e-07,Dominant
HLA-DRB1,NA,5.62352879494898e-05,0.690484032840629,0.309459731871422,Recessive
TLR3,Both,0.0012112447445172,0.98972736140066,0.00906139385482329,Recessive
TLR3,NA,0.0012112447445172,0.98972736140066,0.00906139385482329,Recessive
FAM136A,Monoallelic,0.00147861672914258,0.438791519893955,0.559729863376903,None
UGT1A1,Biallelic,2.93632324623578e-09,0.0856061444909576,0.914393852572719,None
UGT1A1,Monoallelic,2.93632324623578e-09,0.0856061444909576,0.914393852572719,None
UGT1A1,NA,2.93632324623578e-09,0.0856061444909576,0.914393852572719,None
OTC,NA,0.981017899946665,0.0189680099511948,1.4090102139748e-05,Dominant
OTC,X-Linked,0.981017899946665,0.0189680099511948,1.4090102139748e-05,Dominant
IL2RG,NA,0.957764471265316,0.0421336347305671,0.000101894004117024,Dominant
IL2RG,X-Linked,0.957764471265316,0.0421336347305671,0.000101894004117024,Dominant
DMD,NA,0.999999999803525,1.96474599012663e-10,2.2943472160496e-33,Dominant
